"canonicalRowIndex","rep","n","m","lambda","eta","pStar","areaStar","selectedCandidateStar","p2Winner","p2Area","p2Comparable","p2WinnerDiffers","p2RelativeGain","ci1P","ci1Winner","ci1Area","ci1Comparable","ci1WinnerDiffers","ci1RelativeGain"
6502,102,51,7,0.7,3,"3.5498290823034444",0.03044069083104799,4,2,0,false,,,1.5849625007211563,2,0,false,,
6503,103,51,7,0.7,3,"3.1742299553256523",0.028398894787339955,4,2,0,false,,,1.5849625007211563,2,0,false,,
6504,104,51,7,0.7,3,"2.4141630901287554",0.006959011288451954,4,2,0,false,,,1.5849625007211563,1,0,false,,
6506,106,51,7,0.7,3,"2.4141630901287554",0.0056329925260324145,3,2,0,false,,,1.5849625007211563,2,0,false,,
6507,107,51,7,0.7,3,"5.265210608424336",0.07054011441961022,4,2,0,false,,,1.5849625007211563,2,0,false,,
6508,108,51,7,0.7,3,"7.079181961195594",0.014493084115044266,4,3,-0.002331767606542234,true,true,7.2154925192292145,1.5849625007211563,3,0,false,,
6509,109,51,7,0.7,3,"1.6860247283626826",0.006893550341330823,3,3,0.004323557241628667,true,false,0.5944163465577362,1.5849625007211563,2,0,false,,
6511,111,51,7,0.7,3,"2.458120903131828",0.008123183475785185,4,2,0,false,,,1.5849625007211563,1,0,false,,
6512,112,51,7,0.7,3,"2.4141630901287554",0.009656956955141134,4,2,0,false,,,1.5849625007211563,2,0,false,,
6513,113,51,7,0.7,3,"2.071187480822338",0.0039725073543820716,4,2,0,false,,,1.5849625007211563,1,0,false,,
6515,115,51,7,0.7,3,"4.861361181130716",0.0035507296333721298,4,3,-0.0013747513738042601,true,true,3.582815846582082,1.5849625007211563,1,0,false,,
6517,117,51,7,0.7,3,"2.6066808264143657",0.009612286253267812,4,2,0,false,,,1.5849625007211563,2,0,false,,
6518,118,51,7,0.7,3,"2.9893711248892822",0.01837045736660661,4,2,0,false,,,1.5849625007211563,2,0,false,,
6519,119,51,7,0.7,3,"2.5037091988130564",0.022106719062733475,4,2,0,false,,,1.5849625007211563,2,0,false,,
6521,121,51,7,0.7,3,"2.119974874371859",0.0034515590994271656,3,2,0,false,,,1.5849625007211563,1,0,false,,
6525,125,51,7,0.7,3,"3.057065217391304",0.0487935597628277,4,2,0,false,,,1.5849625007211563,2,0,false,,
6526,126,51,7,0.7,3,"4.692387904066736",0.00996182878777075,4,3,0,false,,,1.5849625007211563,1,0,false,,
6527,127,51,7,0.7,3,"1.9619241389332946",0.016689275579510617,3,3,0.016686234239075653,true,false,0.00018226643539748038,1.5849625007211563,2,0,false,,
6528,128,51,7,0.7,3,"3.2119914346895073",0.019054659410299102,4,2,0,false,,,1.5849625007211563,2,0,false,,
6529,129,51,7,0.7,3,"2.119974874371859",0.018833595165436284,3,2,0,false,,,1.5849625007211563,2,0,false,,
6530,130,51,7,0.7,3,"2.211302211302211",0.020958614663794797,4,2,0,false,,,1.5849625007211563,2,0,false,,
6531,131,51,7,0.7,3,"2.9893711248892822",0.03309453305215007,4,2,0,false,,,1.5849625007211563,2,0,false,,
6534,134,51,7,0.7,3,"2.862595419847328",0.023884970658696533,4,2,0,false,,,1.5849625007211563,2,0,false,,
6536,136,51,7,0.7,3,"3.3724706470147385",0.02780025012862113,4,2,0,false,,,1.5849625007211563,2,0,false,,
6538,138,51,7,0.7,3,"2.7113878288813016",0.024226571151956127,4,2,0,false,,,1.5849625007211563,2,0,false,,
6540,140,51,7,0.7,3,"2.055420219244823",0.016893570890881275,3,2,0,false,,,1.5849625007211563,2,0,false,,
6541,141,51,7,0.7,3,"2.039891205802357",0.016244004121532887,3,2,0,false,,,1.5849625007211563,2,0,false,,
6542,142,51,7,0.7,3,"3.2119914346895073",0.03391950167205109,4,2,0,false,,,1.5849625007211563,2,0,false,,
6543,143,51,7,0.7,3,"4.387390315242119",0.05302020814837205,4,2,0,false,,,1.5849625007211563,2,0,false,,
6544,144,51,7,0.7,3,"4.9504950495049505",0.05245398809057468,4,2,0,false,,,1.5849625007211563,2,0,false,,
6545,145,51,7,0.7,3,"2.1034590215020255",0.004357780233408081,3,2,0,false,,,1.5849625007211563,1,0,false,,
6547,147,51,7,0.7,3,"2.9163966299416724",0.014322954120594072,4,2,0,false,,,1.5849625007211563,2,0,false,,
6548,148,51,7,0.7,3,"1.8135411069317569",0.01555850890839156,3,3,0.015170054438248379,true,false,0.025606662897910762,1.5849625007211563,2,0,false,,
6549,149,51,7,0.7,3,"2.4523160762942773",0.02098869344035835,4,2,0,false,,,1.5849625007211563,2,0,false,,
6550,150,51,7,0.7,3,"4.9504950495049505",0.021754324727868903,4,3,0.01700718574111018,true,true,0.2791254860752077,1.5849625007211563,2,0,false,,
6551,151,51,7,0.7,3,"2.158273381294964",0.012060012685314649,3,2,0,false,,,1.5849625007211563,2,0,false,,
6552,152,51,7,0.7,3,"2.1933387489845653",0.014966157863256249,3,2,0,false,,,1.5849625007211563,2,0,false,,
6553,153,51,7,0.7,3,"1.7432851239669418",0.007256949557420384,3,3,0.005892910251159613,true,false,0.23147125072749125,1.5849625007211563,2,0,false,,
6554,154,51,7,0.7,3,"2.1367521367521367",0.02216418074304878,3,2,0,false,,,1.5849625007211563,2,0,false,,
6555,155,51,7,0.7,3,"11.042944785276074",0.04824654836145553,4,3,0.012238000537684948,true,true,2.9423554699877705,1.5849625007211563,3,0.010907605538535897,true,true,3.423202525155815
6556,156,51,7,0.7,3,"1.8931426167437946",0.006074156805301299,3,3,0.004387322119997839,true,false,0.38447933367251624,1.5849625007211563,2,0,false,,
6558,158,51,7,0.7,3,"3.057065217391304",0.02203664927683268,3,2,0,false,,,1.5849625007211563,2,0,false,,
6560,160,51,7,0.7,3,"3.658536585365854",0.02596400850613216,4,2,0,false,,,1.5849625007211563,2,0,false,,
6561,161,51,7,0.7,3,"1.6966193288927987",0.005014808491310874,3,3,0.00437151063101982,true,false,0.14715687884327075,1.5849625007211563,2,0,false,,
6562,162,51,7,0.7,3,"2.458120903131828",0.024096677110890686,3,2,0,false,,,1.5849625007211563,2,0,false,,
6563,163,51,7,0.7,3,"2.371749824314828",0.002105986738692222,4,1,0,false,,,1.5849625007211563,1,0,false,,
6564,164,51,7,0.7,3,"1.5570934256055362",0.0027262203127332804,3,3,-0.0017066310776210022,true,false,2.5974280255891964,1.5849625007211563,3,0.002435607881191913,true,false,0.1193182341810909
6565,165,51,7,0.7,3,"3.2020872865275143",0.024537631851026493,4,2,0,false,,,1.5849625007211563,2,0,false,,
6566,166,51,7,0.7,3,"2.6066808264143657",0.01479369053913751,4,2,0,false,,,1.5849625007211563,2,0,false,,
6567,167,51,7,0.7,3,"2.9893711248892822",0.030604689163725204,3,2,0,false,,,1.5849625007211563,2,0,false,,
6569,169,51,7,0.7,3,"1.6860247283626826",0.0007640514881282313,3,3,-0.0035912264179660557,true,false,1.2127550310684567,1.5849625007211563,2,0,false,,
6571,171,51,7,0.7,3,"2.087198515769944",0.020148683524472088,3,2,0,false,,,1.5849625007211563,2,0,false,,
6573,173,51,7,0.7,3,"3.2020872865275143",0.011170871539989575,3,3,0.008821768412010683,true,false,0.26628483295714594,1.5849625007211563,3,0.006249487964586365,true,false,0.7874858873704449
6575,175,51,7,0.7,3,"1.838235294117647",0.013416653630185571,3,3,0.01182325211252746,true,false,0.13476846323608407,1.5849625007211563,2,0,false,,
6576,176,51,7,0.7,3,"5.478896103896105",0.02497630746783534,4,3,0.009272494450319232,true,true,1.6935909858620037,1.5849625007211563,2,0,false,,
6577,177,51,7,0.7,3,"1.825804706518799",0.0015150278739355068,4,4,-0.0033006211486490624,true,false,1.4590129571688666,1.5849625007211563,1,0,false,,
6579,179,51,7,0.7,3,"1.3711151736745886",0.007664974403108183,3,3,0.0067706633990039615,true,false,0.13208617108860918,1.5849625007211563,3,0.007489507374186237,true,false,0.023428380553669064
6581,181,51,7,0.7,3,"1.9946808510638294",0.010084546366746145,3,3,0.010023160914926237,true,false,0.006124360602501634,1.5849625007211563,2,0,false,,
6583,183,51,7,0.7,3,"2.325581395348837",0.0013100428291124312,4,1,0,false,,,1.5849625007211563,1,0,false,,
6584,184,51,7,0.7,3,"1.7546139849233169",0.00575949055442495,3,3,0.004953071253716398,true,false,0.16281197249150792,1.5849625007211563,2,0,false,,
6586,186,51,7,0.7,3,"1.8931426167437946",0.0015833966435938572,3,3,-0.00023277808778577932,true,false,7.8021722261548225,1.5849625007211563,1,0,false,,
6587,187,51,7,0.7,3,"3.2119914346895073",0.04557584296516918,4,2,0,false,,,1.5849625007211563,2,0,false,,
6588,188,51,7,0.7,3,"3.1645569620253164",0.0314906561186696,3,2,0,false,,,1.5849625007211563,2,0,false,,
6589,189,51,7,0.7,3,"1.8931426167437946",0.0017689883073464532,3,3,0.0007964545378251252,true,false,1.221078822875467,1.5849625007211563,1,0,false,,
6590,190,51,7,0.7,3,"1.6033254156769599",0.0003272059971864972,3,3,-0.005402731049162588,true,false,1.0605630734176956,1.5849625007211563,2,0,false,,
6591,191,51,7,0.7,3,"4.04191616766467",0.007921605845707344,4,3,0.000654804669533601,true,true,11.097662424047284,1.5849625007211563,3,0.00012948249472983175,true,true,60.178971429581736
6592,192,51,7,0.7,3,"2.6066808264143657",0.024790569954191894,3,2,0,false,,,1.5849625007211563,2,0,false,,
6593,193,51,7,0.7,3,"4.612230953194397",0.032676007686527515,4,2,0,false,,,1.5849625007211563,2,0,false,,
6595,195,51,7,0.7,3,"3.1278962001853565",0.0273060649671825,3,3,0.025158252958104036,true,false,0.08537206508954368,1.5849625007211563,2,0,false,,
6596,196,51,7,0.7,3,"3.695592663564194",0.020613513681475057,3,3,0.01709626801046285,true,false,0.2057317812787952,1.5849625007211563,2,0,false,,
6597,197,51,7,0.7,3,"4.775380261761585",0.006317275499726513,4,3,-0.005450168488676034,true,true,2.1590972853136727,1.5849625007211563,3,0,false,,
6598,198,51,7,0.7,3,"2.8932704672096015",0.017361060049831713,4,2,0,false,,,1.5849625007211563,2,0,false,,
6601,1,51,7,0.8,1,"2.458120903131828",0.012407455290404358,3,2,0,false,,,1.5849625007211563,2,0,false,,
6602,2,51,7,0.8,1,"2.5037091988130564",0.004538325507581747,3,2,0,false,,,1.5849625007211563,1,0,false,,
6603,3,51,7,0.8,1,"2.435943702634428",0.005602263178671052,3,2,0,false,,,1.5849625007211563,1,0,false,,
6604,4,51,7,0.8,1,"2.3927685218007797",0.005773571638925148,3,2,0,false,,,1.5849625007211563,1,0,false,,
6607,7,51,7,0.8,1,"2.325581395348837",0.0028470932602422203,3,2,0,false,,,1.5849625007211563,1,0,false,,
6608,8,51,7,0.8,1,"2.4807056229327453",0.002593048334131936,3,2,0,false,,,1.5849625007211563,1,0,false,,
6609,9,51,7,0.8,1,"2.1034590215020255",0.0027123807442559484,3,2,0,false,,,1.5849625007211563,1,0,false,,
6610,10,51,7,0.8,1,"1.838235294117647",0.0008097362995770325,3,3,-0.002602353207594621,true,false,1.3111554178018283,1.5849625007211563,1,0,false,,
6614,14,51,7,0.8,1,"2.8932704672096015",0.015938112316631604,3,2,0,false,,,1.5849625007211563,2,0,false,,
6615,15,51,7,0.8,1,"2.795609857113274",0.0022504284618728152,4,2,0,false,,,1.5849625007211563,1,0,false,,
6616,16,51,7,0.8,1,"1.976284584980237",0.0019045637610496428,3,3,0.0013337926566274602,true,false,0.4279309093404342,1.5849625007211563,1,0,false,,
6617,17,51,7,0.8,1,"2.8932704672096015",0.018455783968158543,3,2,0,false,,,1.5849625007211563,2,0,false,,
6619,19,51,7,0.8,1,"2.325581395348837",0.0019337734741552888,3,2,0,false,,,1.5849625007211563,1,0,false,,
6622,22,51,7,0.8,1,"2.6844303042354345",0.00954313339044697,3,2,0,false,,,1.5849625007211563,2,0,false,,
6623,23,51,7,0.8,1,"2.956636005256242",0.012042941746209939,3,2,0,false,,,1.5849625007211563,2,0,false,,
6625,25,51,7,0.8,1,"2.795609857113274",0.014514170444061237,3,2,0,false,,,1.5849625007211563,2,0,false,,
6626,26,51,7,0.8,1,"2.8932704672096015",0.015242052871845291,3,2,0,false,,,1.5849625007211563,2,0,false,,
6628,28,51,7,0.8,1,"2.6580035440047256",0.01459050985397493,3,2,0,false,,,1.5849625007211563,2,0,false,,
6629,29,51,7,0.8,1,"2.4807056229327453",0.0065643010152741325,3,2,0,false,,,1.5849625007211563,1,0,false,,
6631,31,51,7,0.8,1,"2.7669604427136707",0.011889138467165676,3,2,0,false,,,1.5849625007211563,2,0,false,,
6632,32,51,7,0.8,1,"2.632092025736011",0.006722529410906234,3,2,0,false,,,1.5849625007211563,1,0,false,,
6633,33,51,7,0.8,1,"2.824858757062147",0.007387777631104808,3,2,0,false,,,1.5849625007211563,2,0,false,,
6636,36,51,7,0.8,1,"2.3510971786833856",0.009214737866207282,3,2,0,false,,,1.5849625007211563,2,0,false,,
6637,37,51,7,0.8,1,"2.795609857113274",0.012353232128128888,3,2,0,false,,,1.5849625007211563,2,0,false,,
6639,39,51,7,0.8,1,"2.824858757062147",0.003289143211528342,3,2,0,false,,,1.5849625007211563,1,0,false,,
6640,40,51,7,0.8,1,"2.158273381294964",0.004123340600038891,3,2,0,false,,,1.5849625007211563,1,0,false,,
6641,41,51,7,0.8,1,"3.0920751259734307",0.011403364965734034,3,2,0,false,,,1.5849625007211563,2,0,false,,
6643,43,51,7,0.8,1,"2.267002518891687",0.004803846538212074,3,2,0,false,,,1.5849625007211563,2,0,false,,
6647,47,51,7,0.8,1,"3.0920751259734307",0.00513990003407886,4,2,0,false,,,1.5849625007211563,1,0,false,,
6649,49,51,7,0.8,1,"2.141157811260904",0.003683064594896197,3,2,0,false,,,1.5849625007211563,1,0,false,,
6651,51,51,7,0.8,1,"3.0920751259734307",0.00439866026552728,3,2,0,false,,,1.5849625007211563,2,0,false,,
6653,53,51,7,0.8,1,"2.371749824314828",0.006563653217485969,3,2,0,false,,,1.5849625007211563,2,0,false,,
6656,56,51,7,0.8,1,"2.6066808264143657",0.008436694691672991,3,2,0,false,,,1.5849625007211563,2,0,false,,
6658,58,51,7,0.8,1,"2.6580035440047256",0.0070879653993336685,3,2,0,false,,,1.5849625007211563,1,0,false,,
6660,60,51,7,0.8,1,"3.7087912087912085",0.010020614529050887,3,2,0,false,,,1.5849625007211563,2,0,false,,
6662,62,51,7,0.8,1,"2.286198137171888",0.007173944608010839,3,2,0,false,,,1.5849625007211563,2,0,false,,
6665,65,51,7,0.8,1,"2.7669604427136707",0.01396860157268138,3,2,0,false,,,1.5849625007211563,2,0,false,,
6666,66,51,7,0.8,1,"2.6844303042354345",0.01307536472740935,3,2,0,false,,,1.5849625007211563,2,0,false,,
6668,68,51,7,0.8,1,"2.325581395348837",0.0026999218338558694,3,2,0,false,,,1.5849625007211563,1,0,false,,
6669,69,51,7,0.8,1,"2.305721605465414",0.0037973647906202213,3,2,0,false,,,1.5849625007211563,1,0,false,,
6670,70,51,7,0.8,1,"2.581755593803787",0.006029986877687653,3,2,0,false,,,1.5849625007211563,1,0,false,,
6673,73,51,7,0.8,1,"1.9338203695745597",0.0011968336598200346,3,3,-0.0006543971547464129,true,false,2.828910243785859,1.5849625007211563,1,0,false,,
6674,74,51,7,0.8,1,"2.2481265611990007",0.004643441626513154,3,2,0,false,,,1.5849625007211563,1,0,false,,
6675,75,51,7,0.8,1,"2.7113878288813016",0.011214270721474356,3,2,0,false,,,1.5849625007211563,2,0,false,,
6679,79,51,7,0.8,1,"3.2506621719239104",0.01529863607621834,3,2,0,false,,,1.5849625007211563,2,0,false,,
6680,80,51,7,0.8,1,"2.286198137171888",0.0033835208163548675,3,2,0,false,,,1.5849625007211563,1,0,false,,
6681,81,51,7,0.8,1,"2.1367521367521367",0.004621999649373903,3,2,0,false,,,1.5849625007211563,1,0,false,,
6682,82,51,7,0.8,1,"2.458120903131828",0.020468061920176053,3,2,0,false,,,1.5849625007211563,2,0,false,,
6683,83,51,7,0.8,1,"1.9200682690940125",0.004640555212450817,3,3,0.002431570338212426,true,false,0.908460199371543,1.5849625007211563,2,0,false,,
6684,84,51,7,0.8,1,"2.2481265611990007",0.008675204826361964,3,2,0,false,,,1.5849625007211563,2,0,false,,
6686,86,51,7,0.8,1,"2.5037091988130564",0.00408357809562906,3,2,0,false,,,1.5849625007211563,1,0,false,,
6687,87,51,7,0.8,1,"2.1034590215020255",0.0017393020271182958,3,2,0,false,,,1.5849625007211563,1,0,false,,
6688,88,51,7,0.8,1,"2.9246100519930676",0.006489929872215269,3,2,0,false,,,1.5849625007211563,2,0,false,,
6689,89,51,7,0.8,1,"2.435943702634428",0.004277831874468134,3,2,0,false,,,1.5849625007211563,1,0,false,,
6691,91,51,7,0.8,1,"1.9338203695745597",0.005187761072643534,3,3,0.004467886289791494,true,false,0.1611220018058328,1.5849625007211563,1,0,false,,
6692,92,51,7,0.8,1,"2.795609857113274",0.012671478388204442,3,2,0,false,,,1.5849625007211563,2,0,false,,
6694,94,51,7,0.8,1,"2.325581395348837",0.0017985134004216282,3,2,0,false,,,1.5849625007211563,1,0,false,,
6695,95,51,7,0.8,1,"2.2481265611990007",0.0068460202694346425,3,2,0,false,,,1.5849625007211563,1,0,false,,
6696,96,51,7,0.8,1,"2.7388922702373706",0.015251513351953757,3,2,0,false,,,1.5849625007211563,2,0,false,,
6697,97,51,7,0.8,1,"2.7388922702373706",0.0038693865340439786,3,2,0,false,,,1.5849625007211563,1,0,false,,
6698,98,51,7,0.8,1,"2.6844303042354345",0.012135452244854175,3,2,0,false,,,1.5849625007211563,2,0,false,,
6701,101,51,7,0.8,1,"3.0920751259734307",0.006902341093241769,3,2,0,false,,,1.5849625007211563,2,0,false,,
6702,102,51,7,0.8,1,"2.1034590215020255",0.0064423246512019736,3,2,0,false,,,1.5849625007211563,2,0,false,,
6705,105,51,7,0.8,1,"2.7388922702373706",0.012494685308673197,3,2,0,false,,,1.5849625007211563,2,0,false,,
6707,107,51,7,0.8,1,"2.17566478646253",0.004757103849025649,3,2,0,false,,,1.5849625007211563,1,0,false,,
6709,109,51,7,0.8,1,"1.9619241389332946",0.004028790850715024,3,3,0.003149046844295955,true,false,0.27936834538126926,1.5849625007211563,1,0,false,,
6710,110,51,7,0.8,1,"2.305721605465414",0.0052229453665435886,3,2,0,false,,,1.5849625007211563,1,0,false,,
6711,111,51,7,0.8,1,"2.1367521367521367",0.00527263959988996,3,2,0,false,,,1.5849625007211563,2,0,false,,
6712,112,51,7,0.8,1,"1.9477708844322608",0.0039577112302624055,3,3,0.002649816434552879,true,false,0.49357939616304636,1.5849625007211563,1,0,false,,
6715,115,51,7,0.8,1,"2.039891205802357",0.003013755598365683,3,2,0,false,,,1.5849625007211563,1,0,false,,
6716,116,51,7,0.8,1,"2.1034590215020255",0.0016573803750444054,3,2,0,false,,,1.5849625007211563,1,0,false,,
6719,119,51,7,0.8,1,"3.458877786318216",0.012000321506777399,3,2,0,false,,,1.5849625007211563,2,0,false,,
6721,121,51,7,0.8,1,"2.6066808264143657",0.005436070852242269,3,2,0,false,,,1.5849625007211563,2,0,false,,
6722,122,51,7,0.8,1,"2.6844303042354345",0.004898674204704157,3,2,0,false,,,1.5849625007211563,2,0,false,,
6723,123,51,7,0.8,1,"2.1367521367521367",0.005558725151755289,3,2,0,false,,,1.5849625007211563,1,0,false,,
6725,125,51,7,0.8,1,"2.1367521367521367",0.002705231314746666,3,2,0,false,,,1.5849625007211563,1,0,false,,
6726,126,51,7,0.8,1,"2.4807056229327453",0.0076861137701797295,3,2,0,false,,,1.5849625007211563,2,0,false,,
6727,127,51,7,0.8,1,"2.8325639949643304",0.009326015884023268,3,2,0,false,,,1.5849625007211563,2,0,false,,
6729,129,51,7,0.8,1,"2.071187480822338",0.0021170575490399085,3,2,0,false,,,1.5849625007211563,1,0,false,,
6730,130,51,7,0.8,1,"2.305721605465414",0.003600592601007959,3,2,0,false,,,1.5849625007211563,1,0,false,,
6731,131,51,7,0.8,1,"2.286198137171888",0.0027518372506612045,3,2,0,false,,,1.5849625007211563,1,0,false,,
6734,134,51,7,0.8,1,"2.7669604427136707",0.013983135177382295,3,2,0,false,,,1.5849625007211563,2,0,false,,
6735,135,51,7,0.8,1,"2.458120903131828",0.004130567593035788,3,2,0,false,,,1.5849625007211563,1,0,false,,
6736,136,51,7,0.8,1,"2.267002518891687",0.0019429795557326663,3,2,0,false,,,1.5849625007211563,1,0,false,,
6740,140,51,7,0.8,1,"3.4151277510751323",0.010383290778640187,3,2,0,false,,,1.5849625007211563,2,0,false,,
6741,141,51,7,0.8,1,"2.632092025736011",0.010439508143426778,3,2,0,false,,,1.5849625007211563,2,0,false,,
6742,142,51,7,0.8,1,"2.009526644834772",0.0036888634151812636,3,2,0,false,,,1.5849625007211563,1,0,false,,
6744,144,51,7,0.8,1,"1.9477708844322608",0.002510418017214525,3,3,0.0014931135565499818,true,false,0.6813309384285193,1.5849625007211563,1,0,false,,
6746,146,51,7,0.8,1,"2.071187480822338",0.004022946548665288,3,2,0,false,,,1.5849625007211563,1,0,false,,
6747,147,51,7,0.8,1,"2.5037091988130564",0.0036512257887767433,3,2,0,false,,,1.5849625007211563,1,0,false,,
6748,148,51,7,0.8,1,"1.9619241389332946",0.003377963332492856,3,3,0.0025706381468257487,true,false,0.31405633136814726,1.5849625007211563,1,0,false,,
6750,150,51,7,0.8,1,"2.229562345169281",0.004826435017457796,3,2,0,false,,,1.5849625007211563,1,0,false,,
6752,152,51,7,0.8,1,"2.7669604427136707",0.009061509403919634,3,2,0,false,,,1.5849625007211563,2,0,false,,
6753,153,51,7,0.8,1,"2.5037091988130564",0.004716667681585667,3,2,0,false,,,1.5849625007211563,1,0,false,,
6755,155,51,7,0.8,1,"2.435943702634428",0.01127732014843948,3,2,0,false,,,1.5849625007211563,2,0,false,,
6757,157,51,7,0.8,1,"2.435943702634428",0.0041272325217385775,3,2,0,false,,,1.5849625007211563,1,0,false,,
6760,160,51,7,0.8,1,"3.3724706470147385",0.004637830389680681,3,2,0,false,,,1.5849625007211563,2,0,false,,
6761,161,51,7,0.8,1,"2.1367521367521367",0.0010992805950461794,3,1,0,false,,,1.5849625007211563,1,0,false,,
6763,163,51,7,0.8,1,"2.5510204081632653",0.011351954413426105,3,2,0,false,,,1.5849625007211563,2,0,false,,
6765,165,51,7,0.8,1,"2.6580035440047256",0.012398609040619197,3,2,0,false,,,1.5849625007211563,2,0,false,,
6767,167,51,7,0.8,1,"2.119974874371859",0.0025464136573053477,3,2,0,false,,,1.5849625007211563,1,0,false,,
6771,171,51,7,0.8,1,"2.7113878288813016",0.011385646538134045,3,2,0,false,,,1.5849625007211563,2,0,false,,
6773,173,51,7,0.8,1,"2.7669604427136707",0.008742993726844976,3,2,0,false,,,1.5849625007211563,2,0,false,,
6774,174,51,7,0.8,1,"2.009526644834772",0.004846925750540365,3,2,0,false,,,1.5849625007211563,1,0,false,,
6775,175,51,7,0.8,1,"2.862595419847328",0.013711786935085592,3,2,0,false,,,1.5849625007211563,2,0,false,,
6776,176,51,7,0.8,1,"2.5037091988130564",0.012876971416611028,3,2,0,false,,,1.5849625007211563,2,0,false,,
6777,177,51,7,0.8,1,"2.1933387489845653",0.004517208896712716,3,2,0,false,,,1.5849625007211563,1,0,false,,
6779,179,51,7,0.8,1,"2.286198137171888",0.00555218952772665,3,2,0,false,,,1.5849625007211563,1,0,false,,
6781,181,51,7,0.8,1,"2.4807056229327453",0.004125343669180898,3,2,0,false,,,1.5849625007211563,1,0,false,,
6783,183,51,7,0.8,1,"2.2481265611990007",0.005026562216485311,3,2,0,false,,,1.5849625007211563,1,0,false,,
6785,185,51,7,0.8,1,"2.7113878288813016",0.0031341069257158193,3,2,0,false,,,1.5849625007211563,1,0,false,,
6786,186,51,7,0.8,1,"3.0920751259734307",0.01489144807107153,4,2,0,false,,,1.5849625007211563,2,0,false,,
6787,187,51,7,0.8,1,"2.286198137171888",0.004312832516211893,3,2,0,false,,,1.5849625007211563,1,0,false,,
6788,188,51,7,0.8,1,"2.5510204081632653",0.001860062314531161,3,2,0,false,,,1.5849625007211563,1,0,false,,
6789,189,51,7,0.8,1,"2.3927685218007797",0.008555822350464036,3,2,0,false,,,1.5849625007211563,2,0,false,,
6790,190,51,7,0.8,1,"2.4807056229327453",0.004229934002921546,3,2,0,false,,,1.5849625007211563,1,0,false,,
6791,191,51,7,0.8,1,"2.435943702634428",0.008638962051877096,3,2,0,false,,,1.5849625007211563,2,0,false,,
6793,193,51,7,0.8,1,"2.7388922702373706",0.005787193633630239,3,2,0,false,,,1.5849625007211563,1,0,false,,
6794,194,51,7,0.8,1,"2.1933387489845653",0.008864979130414787,3,2,0,false,,,1.5849625007211563,2,0,false,,
6796,196,51,7,0.8,1,"2.7669604427136707",0.006807614668486161,3,2,0,false,,,1.5849625007211563,2,0,false,,
6797,197,51,7,0.8,1,"2.458120903131828",0.014157431233792312,3,2,0,false,,,1.5849625007211563,2,0,false,,
6800,200,51,7,0.8,1,"3.0228392297357813",0.008752333018452983,3,2,0,false,,,1.5849625007211563,2,0,false,,
6801,1,51,7,0.8,2,"3.813559322033898",0.005016445829161398,4,2,0,false,,,1.5849625007211563,1,0,false,,
6802,2,51,7,0.8,2,"2.055420219244823",0.016300463762139204,3,2,0,false,,,1.5849625007211563,2,0,false,,
6803,3,51,7,0.8,2,"2.267002518891687",0.008842915565232522,3,2,0,false,,,1.5849625007211563,1,0,false,,
6804,4,51,7,0.8,2,"2.956636005256242",0.02051611862692591,3,2,0,false,,,1.5849625007211563,2,0,false,,
6806,6,51,7,0.8,2,"3.5037633013236436",0.0207282451761463,3,2,0,false,,,1.5849625007211563,2,0,false,,
6807,7,51,7,0.8,2,"2.824858757062147",0.013700904596500973,3,2,0,false,,,1.5849625007211563,1,0,false,,
6808,8,51,7,0.8,2,"2.4141630901287554",0.013424288426780104,3,2,0,false,,,1.5849625007211563,2,0,false,,
6809,9,51,7,0.8,2,"2.632092025736011",0.019353791303819718,3,2,0,false,,,1.5849625007211563,2,0,false,,
6810,10,51,7,0.8,2,"2.1034590215020255",0.009881300801518774,3,2,0,false,,,1.5849625007211563,2,0,false,,
6811,11,51,7,0.8,2,"2.1034590215020255",0.0023684283132412473,3,2,0,false,,,1.5849625007211563,1,0,false,,
6812,12,51,7,0.8,2,"2.286198137171888",0.0058197413123447506,3,2,0,false,,,1.5849625007211563,1,0,false,,
6813,13,51,7,0.8,2,"2.7113878288813016",0.012130991494251609,3,2,0,false,,,1.5849625007211563,2,0,false,,
6814,14,51,7,0.8,2,"2.119974874371859",0.0036678989069937797,3,2,0,false,,,1.5849625007211563,1,0,false,,
6816,16,51,7,0.8,2,"2.3927685218007797",0.004415714071387072,3,2,0,false,,,1.5849625007211563,1,0,false,,
6817,17,51,7,0.8,2,"3.5498290823034444",0.021863705870336564,3,2,0,false,,,1.5849625007211563,2,0,false,,
6818,18,51,7,0.8,2,"6.620892594409023",0.023435460434441422,4,2,0,false,,,1.5849625007211563,2,0,false,,
6819,19,51,7,0.8,2,"5.478896103896105",0.017427596333396803,4,2,0,false,,,1.5849625007211563,2,0,false,,
6820,20,51,7,0.8,2,"2.435943702634428",0.009986754127596524,3,2,0,false,,,1.5849625007211563,2,0,false,,
6821,21,51,7,0.8,2,"2.305721605465414",0.001448527647039872,3,2,0,false,,,1.5849625007211563,1,0,false,,
6822,22,51,7,0.8,2,"3.695592663564194",0.02531954466494538,4,2,0,false,,,1.5849625007211563,2,0,false,,
6823,23,51,7,0.8,2,"2.9246100519930676",0.005434054044789067,3,2,0,false,,,1.5849625007211563,1,0,false,,
6824,24,51,7,0.8,2,"2.055420219244823",0.0032745885063858366,3,2,0,false,,,1.5849625007211563,1,0,false,,
6825,25,51,7,0.8,2,"2.632092025736011",0.005930585028489886,4,2,0,false,,,1.5849625007211563,1,0,false,,
